TIME           	H+_inf         	Cl-_inf        	DOC_inf        	HCO3-_inf      	H+_UZ          	Cl-_UZ         	DOC_UZ         	HCO3-_UZ       	X-_UZ          	SOC_UZ         	OH-_UZ         	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	HCO3-_LZ       	X-_LZ          	SOC_LZ         	OH-_LZ         	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	HCO3-_riv      	X-_riv         	SOC_riv        	OH-_riv        	CO2(aq)_riv    	XDOC_riv       	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             
19870923       	7.42691e-05    	1.48187e-05    	1.48187e-05    	1.48187e-06    	7.90392e-05    	1.60746e-05    	1.88695e-05    	8.30322e-08    	0.0132496      	0.0493723      	1.2997e-10     	1.42891e-05    	3.96246e-07    	8.06376e-05    	1.71484e-05    	1.57472e-05    	5.2012e-08     	0.130907       	0.0472384      	1.2747e-10     	9.12638e-06    	3.26713e-06    	7.54936e-05    	1.5423e-05     	1.71229e-05    	5.68188e-10    	9.99973e-21    	1e-20          	1.36078e-10    	9.33911e-08    	2.71374e-25    	-0.00016688            	-3.43625e-06           
19870924       	7.47304e-05    	1.49107e-05    	1.49107e-05    	1.49107e-06    	7.28857e-05    	1.48222e-05    	1.73099e-05    	8.07289e-08    	0.0132496      	0.0493709      	1.40998e-10    	1.28062e-05    	3.63497e-07    	8.0701e-05     	1.71597e-05    	1.57421e-05    	5.15834e-08    	0.130907       	0.0472381      	1.27371e-10    	9.0582e-06     	3.26608e-06    	7.89719e-05    	1.61342e-05    	1.85598e-05    	6.09915e-10    	9.99971e-21    	1e-20          	1.3013e-10     	1.04832e-07    	2.94145e-25    	-0.000135495           	-2.99141e-06           
19870925       	7.50415e-05    	1.49728e-05    	1.49728e-05    	1.49728e-06    	7.33365e-05    	1.49156e-05    	1.71195e-05    	7.30831e-08    	0.0132496      	0.0493699      	1.40043e-10    	1.16723e-05    	3.59499e-07    	8.04635e-05    	1.7107e-05     	1.56818e-05    	5.12494e-08    	0.130907       	0.0472379      	1.27747e-10    	8.97302e-06    	3.25358e-06    	7.35087e-05    	1.50317e-05    	1.71694e-05    	4.84963e-10    	9.99973e-21    	1e-20          	1.39724e-10    	7.76317e-08    	2.7211e-25     	-0.000100313           	-2.65541e-06           
19870926       	7.52873e-05    	1.50218e-05    	1.50218e-05    	1.50218e-06    	7.33855e-05    	1.49258e-05    	1.70844e-05    	7.18967e-08    	0.0132496      	0.0493691      	1.39956e-10    	1.149e-05      	3.5876e-07     	8.05284e-05    	1.71186e-05    	1.56899e-05    	5.11737e-08    	0.130907       	0.0472376      	1.27642e-10    	8.9672e-06     	3.25526e-06    	7.39936e-05    	1.51392e-05    	1.69728e-05    	4.37036e-10    	9.99973e-21    	1e-20          	1.38815e-10    	7.04176e-08    	2.68994e-25    	-8.40956e-05           	-2.61884e-06           
19870927       	7.49131e-05    	1.49471e-05    	1.49471e-05    	1.49471e-06    	7.67529e-05    	1.56129e-05    	1.75505e-05    	6.41467e-08    	0.0132496      	0.0493684      	1.33816e-10    	1.07218e-05    	3.6855e-07     	8.06042e-05    	1.71324e-05    	1.56916e-05    	5.08657e-08    	0.130907       	0.0472374      	1.27522e-10    	8.92157e-06    	3.2556e-06     	7.40895e-05    	1.51631e-05    	1.69334e-05    	4.29081e-10    	9.99973e-21    	1e-20          	1.38637e-10    	6.92248e-08    	2.68371e-25    	-6.90656e-05           	-2.31164e-06           
19870928       	7.50254e-05    	1.49695e-05    	1.49695e-05    	1.49695e-06    	7.35824e-05    	1.49665e-05    	1.7006e-05     	6.87603e-08    	0.0132496      	0.0493677      	1.3963e-10     	1.10144e-05    	3.57115e-07    	8.06696e-05    	1.7144e-05     	1.57061e-05    	5.09648e-08    	0.130907       	0.0472371      	1.2742e-10     	8.94613e-06    	3.25861e-06    	7.71296e-05    	1.57861e-05    	1.73387e-05    	3.70831e-10    	9.99973e-21    	1e-20          	1.33214e-10    	6.22627e-08    	2.74794e-25    	-6.95316e-05           	-2.47755e-06           
19870929       	7.45727e-05    	1.48792e-05    	1.48792e-05    	1.48792e-06    	7.66165e-05    	1.55853e-05    	1.7489e-05     	6.3405e-08     	0.0132496      	0.0493671      	1.34057e-10    	1.05788e-05    	3.67257e-07    	8.04437e-05    	1.70937e-05    	1.56533e-05    	5.0775e-08     	0.130907       	0.0472369      	1.27778e-10    	8.88781e-06    	3.24767e-06    	7.43552e-05    	1.52243e-05    	1.68522e-05    	4.09155e-10    	9.99973e-21    	1e-20          	1.38146e-10    	6.62448e-08    	2.67083e-25    	-6.17979e-05           	-2.30856e-06           
19870930       	7.4905e-05     	1.49455e-05    	1.49455e-05    	1.49455e-06    	7.18146e-05    	1.46064e-05    	1.6639e-05     	6.98407e-08    	0.0132497      	0.0493665      	1.43066e-10    	1.09188e-05    	3.49408e-07    	8.05025e-05    	1.7104e-05     	1.56679e-05    	5.09077e-08    	0.130907       	0.0472366      	1.27682e-10    	8.91774e-06    	3.25068e-06    	7.70396e-05    	1.57762e-05    	1.72566e-05    	3.66357e-10    	9.99973e-21    	1e-20          	1.33369e-10    	6.14402e-08    	2.73493e-25    	-6.19864e-05           	-2.50878e-06           
19871001       	7.52403e-05    	1.50124e-05    	1.50124e-05    	1.50124e-06    	7.18215e-05    	1.46077e-05    	1.66582e-05    	7.02669e-08    	0.0132497      	0.049366       	1.42981e-10    	1.09919e-05    	3.49812e-07    	8.05611e-05    	1.71143e-05    	1.56771e-05    	5.08953e-08    	0.130907       	0.0472364      	1.2759e-10     	8.92202e-06    	3.25259e-06    	7.30237e-05    	1.49731e-05    	1.64964e-05    	4.19054e-10    	9.99974e-21    	1e-20          	1.40646e-10    	6.66417e-08    	2.61444e-25    	-5.24669e-05           	-2.52621e-06           
19871002       	7.55786e-05    	1.50799e-05    	1.50799e-05    	1.50799e-06    	7.18064e-05    	1.46049e-05    	1.66033e-05    	6.89255e-08    	0.0132497      	0.0493655      	1.43011e-10    	1.07798e-05    	3.48659e-07    	8.03199e-05    	1.70609e-05    	1.56239e-05    	5.07708e-08    	0.130907       	0.0472361      	1.27974e-10    	8.87349e-06    	3.24155e-06    	7.32505e-05    	1.50366e-05    	1.64904e-05    	4.17099e-10    	9.99974e-21    	1e-20          	1.40214e-10    	6.65352e-08    	2.61349e-25    	-4.19201e-05           	-2.40332e-06           
19871003       	7.58514e-05    	1.51344e-05    	1.51344e-05    	1.51344e-06    	7.18307e-05    	1.46096e-05    	1.66555e-05    	7.01398e-08    	0.0132497      	0.0493652      	1.42963e-10    	1.09735e-05    	3.49755e-07    	8.03779e-05    	1.70711e-05    	1.5634e-05     	5.07852e-08    	0.130907       	0.0472359      	1.27878e-10    	8.88264e-06    	3.24365e-06    	7.34374e-05    	1.50941e-05    	1.64082e-05    	4.05844e-10    	9.99974e-21    	1e-20          	1.3986e-10     	6.49035e-08    	2.60047e-25    	-3.60381e-05           	-2.43685e-06           
19871004       	7.61263e-05    	1.51892e-05    	1.51892e-05    	1.51892e-06    	7.18127e-05    	1.46064e-05    	1.65659e-05    	6.79113e-08    	0.0132497      	0.0493649      	1.42999e-10    	1.06221e-05    	3.47873e-07    	8.04356e-05    	1.70812e-05    	1.5635e-05     	5.05521e-08    	0.130907       	0.0472357      	1.27787e-10    	8.84815e-06    	3.24386e-06    	7.37499e-05    	1.51811e-05    	1.64184e-05    	4.06235e-10    	9.99974e-21    	1e-20          	1.39272e-10    	6.52402e-08    	2.60208e-25    	-2.7318e-05            	-2.16597e-06           
19871005       	7.64031e-05    	1.52444e-05    	1.52444e-05    	1.52444e-06    	7.18288e-05    	1.46095e-05    	1.65964e-05    	6.8611e-08     	0.0132497      	0.0493647      	1.42966e-10    	1.0734e-05     	3.48514e-07    	8.01954e-05    	1.70281e-05    	1.55856e-05    	5.05249e-08    	0.130907       	0.0472355      	1.28171e-10    	8.81695e-06    	3.23362e-06    	7.40974e-05    	1.52801e-05    	1.63125e-05    	3.89199e-10    	9.99974e-21    	1e-20          	1.38624e-10    	6.27965e-08    	2.5853e-25     	-2.29281e-05           	-2.13322e-06           
19871006       	7.66819e-05    	1.53001e-05    	1.53001e-05    	1.53001e-06    	7.18375e-05    	1.46101e-05    	1.68178e-05    	7.43299e-08    	0.0132496      	0.0493644      	1.4295e-10     	1.16301e-05    	3.53163e-07    	8.02532e-05    	1.70382e-05    	1.56073e-05    	5.0859e-08     	0.130907       	0.0472352      	1.28076e-10    	8.88185e-06    	3.23811e-06    	7.44355e-05    	1.53811e-05    	1.6274e-05     	3.85345e-10    	9.99974e-21    	1e-20          	1.37999e-10    	6.2456e-08     	2.5792e-25     	-2.33455e-05           	-2.51931e-06           
19871007       	7.67676e-05    	1.53172e-05    	1.53172e-05    	1.53172e-06    	7.44759e-05    	1.51459e-05    	1.76973e-05    	8.09161e-08    	0.0132496      	0.0493642      	1.37885e-10    	1.31256e-05    	3.71631e-07    	8.03199e-05    	1.705e-05      	1.56422e-05    	5.1513e-08     	0.130907       	0.0472349      	1.2797e-10     	9.00349e-06    	3.24534e-06    	7.47472e-05    	1.54685e-05    	1.63898e-05    	4.03246e-10    	9.99974e-21    	1e-20          	1.37429e-10    	6.56289e-08    	2.59756e-25    	-2.77295e-05           	-3.27846e-06           
19871008       	7.69754e-05    	1.53586e-05    	1.53586e-05    	1.53586e-06    	7.29907e-05    	1.48442e-05    	1.7231e-05     	7.80261e-08    	0.0132496      	0.049364       	1.4073e-10     	1.2401e-05     	3.61839e-07    	8.03803e-05    	1.70608e-05    	1.56355e-05    	5.10537e-08    	0.130907       	0.0472346      	1.27874e-10    	8.92988e-06    	3.24397e-06    	7.66581e-05    	1.58794e-05    	1.69056e-05    	4.14521e-10    	9.99973e-21    	1e-20          	1.34029e-10    	6.9175e-08     	2.6793e-25     	-2.12235e-05           	-2.70009e-06           
19871009       	7.71839e-05    	1.54002e-05    	1.54002e-05    	1.54002e-06    	7.30218e-05    	1.48492e-05    	1.74902e-05    	8.4476e-08     	0.0132496      	0.0493637      	1.40648e-10    	1.34339e-05    	3.67284e-07    	8.01451e-05    	1.70086e-05    	1.56046e-05    	5.15112e-08    	0.130907       	0.0472343      	1.28251e-10    	8.98347e-06    	3.23755e-06    	7.61367e-05    	1.58076e-05    	1.65375e-05    	3.97614e-10    	9.99974e-21    	1e-20          	1.3494e-10     	6.59055e-08    	2.62097e-25    	-2.27562e-05           	-3.2065e-06            
19871010       	7.71977e-05    	1.5403e-05     	1.5403e-05     	1.5403e-06     	7.52162e-05    	1.52964e-05    	1.79249e-05    	8.22144e-08    	0.0132496      	0.0493635      	1.36545e-10    	1.34671e-05    	3.76411e-07    	8.02127e-05    	1.70208e-05    	1.56127e-05    	5.14191e-08    	0.130907       	0.047234       	1.28139e-10    	8.97519e-06    	3.23923e-06    	7.62657e-05    	1.58534e-05    	1.66134e-05    	4.13974e-10    	9.99974e-21    	1e-20          	1.34714e-10    	6.87325e-08    	2.63298e-25    	-2.05607e-05           	-3.05461e-06           
19871011       	7.74113e-05    	1.54456e-05    	1.54456e-05    	1.54456e-06    	7.2586e-05     	1.47597e-05    	1.75361e-05    	8.83725e-08    	0.0132496      	0.0493633      	1.41525e-10    	1.39664e-05    	3.68247e-07    	8.02718e-05    	1.70312e-05    	1.56295e-05    	5.16142e-08    	0.130907       	0.0472337      	1.28046e-10    	9.01581e-06    	3.24273e-06    	7.77218e-05    	1.61838e-05    	1.67349e-05    	3.89984e-10    	9.99973e-21    	1e-20          	1.3221e-10     	6.59758e-08    	2.65225e-25    	-2.01391e-05           	-3.22876e-06           
19871012       	7.755e-05      	1.54733e-05    	1.54733e-05    	1.54733e-06    	7.3615e-05     	1.49691e-05    	1.78032e-05    	8.88205e-08    	0.0132496      	0.0493631      	1.39509e-10    	1.42401e-05    	3.73855e-07    	8.00387e-05    	1.69796e-05    	1.55811e-05    	5.1576e-08     	0.130907       	0.0472334      	1.2842e-10     	8.98293e-06    	3.23267e-06    	7.70724e-05    	1.61051e-05    	1.64068e-05    	3.94612e-10    	9.99974e-21    	1e-20          	1.33316e-10    	6.6205e-08     	2.60025e-25    	-1.75131e-05           	-3.11437e-06           
19871013       	7.7042e-05     	1.53719e-05    	1.53719e-05    	1.53719e-06    	8.17361e-05    	1.66251e-05    	1.91857e-05    	7.55146e-08    	0.0132496      	0.049363       	1.25661e-10    	1.3441e-05     	4.02887e-07    	8.01271e-05    	1.69961e-05    	1.55876e-05    	5.13311e-08    	0.130907       	0.0472331      	1.28275e-10    	8.95036e-06    	3.23402e-06    	7.67377e-05    	1.59683e-05    	1.66988e-05    	4.18391e-10    	9.99974e-21    	1e-20          	1.33892e-10    	6.98922e-08    	2.64653e-25    	-1.77696e-05           	-2.78742e-06           
19871014       	7.63121e-05    	1.52263e-05    	1.52263e-05    	1.52263e-06    	8.33304e-05    	1.69508e-05    	1.93191e-05    	7.01584e-08    	0.0132496      	0.0493627      	1.23358e-10    	1.27208e-05    	4.05688e-07    	8.02209e-05    	1.70136e-05    	1.56092e-05    	5.14791e-08    	0.130907       	0.0472328      	1.28126e-10    	8.9866e-06     	3.23851e-06    	8.11234e-05    	1.6751e-05     	1.79649e-05    	3.79162e-10    	9.99972e-21    	1e-20          	1.26708e-10    	6.69303e-08    	2.84718e-25    	-2.58528e-05           	-2.96683e-06           
19871015       	7.62134e-05    	1.52066e-05    	1.52066e-05    	1.52066e-06    	7.47214e-05    	1.51974e-05    	1.74609e-05    	7.36159e-08    	0.0132496      	0.0493624      	1.37592e-10    	1.19669e-05    	3.66668e-07    	8.02858e-05    	1.70252e-05    	1.56154e-05    	5.1349e-08     	0.130907       	0.0472325      	1.28024e-10    	8.97106e-06    	3.23979e-06    	8.23443e-05    	1.69694e-05    	1.82191e-05    	3.58684e-10    	9.99971e-21    	1e-20          	1.24844e-10    	6.4261e-08     	2.88746e-25    	-2.76608e-05           	-2.80677e-06           
19871016       	7.43241e-05    	1.48296e-05    	1.48296e-05    	1.48296e-06    	8.88639e-05    	1.80785e-05    	2.03357e-05    	6.44996e-08    	0.0132496      	0.049362       	1.15595e-10    	1.24802e-05    	4.27034e-07    	8.01035e-05    	1.69839e-05    	1.55894e-05    	5.1667e-08     	0.130907       	0.0472322      	1.28316e-10    	9.00607e-06    	3.2344e-06     	7.58049e-05    	1.55758e-05    	1.70789e-05    	4.15606e-10    	9.99973e-21    	1e-20          	1.35525e-10    	6.85908e-08    	2.70676e-25    	-4.56387e-05           	-3.24191e-06           
19871017       	7.34404e-05    	1.46533e-05    	1.46533e-05    	1.46533e-06    	7.8039e-05     	1.58722e-05    	1.8364e-05     	7.67318e-08    	0.0132496      	0.0493612      	1.31812e-10    	1.30203e-05    	3.85632e-07    	8.0179e-05     	1.69977e-05    	1.56124e-05    	5.19442e-08    	0.130907       	0.0472318      	1.28193e-10    	9.06308e-06    	3.23916e-06    	8.74779e-05    	1.79131e-05    	1.96184e-05    	3.27139e-10    	9.99969e-21    	1e-20          	1.17575e-10    	6.22331e-08    	3.10923e-25    	-7.22074e-05           	-3.62211e-06           
19871018       	7.36342e-05    	1.4692e-05     	1.4692e-05     	1.4692e-06     	7.04405e-05    	1.43264e-05    	1.6354e-05     	7.07375e-08    	0.0132497      	0.0493607      	1.45877e-10    	1.08459e-05    	3.43424e-07    	8.02282e-05    	1.70063e-05    	1.55902e-05    	5.11127e-08    	0.130907       	0.0472316      	1.28115e-10    	8.9234e-06     	3.23457e-06    	7.82954e-05    	1.60451e-05    	1.79412e-05    	4.25411e-10    	9.99972e-21    	1e-20          	1.31246e-10    	7.24976e-08    	2.84342e-25    	-5.1861e-05            	-2.65152e-06           
19871019       	7.3699e-05     	1.47049e-05    	1.47049e-05    	1.47049e-06    	7.04194e-05    	1.43235e-05    	1.6104e-05     	6.41646e-08    	0.0132497      	0.0493604      	1.45807e-10    	9.84282e-06    	3.38173e-07    	7.99848e-05    	1.69528e-05    	1.5525e-05     	5.06611e-08    	0.130907       	0.0472313      	1.28506e-10    	8.8177e-06     	3.22105e-06    	7.21259e-05    	1.48062e-05    	1.62173e-05    	4.25235e-10    	9.99974e-21    	1e-20          	1.42383e-10    	6.67993e-08    	2.57021e-25    	-3.51164e-05           	-2.13572e-06           
19871020       	7.38942e-05    	1.47438e-05    	1.47438e-05    	1.47438e-06    	7.04195e-05    	1.43212e-05    	1.65268e-05    	7.5406e-08     	0.0132497      	0.04936        	1.45806e-10    	1.15673e-05    	3.47053e-07    	8.00349e-05    	1.69614e-05    	1.55574e-05    	5.13297e-08    	0.130907       	0.047231       	1.28422e-10    	8.93988e-06    	3.22775e-06    	7.235e-05      	1.48709e-05    	1.59834e-05    	3.86911e-10    	9.99975e-21    	1e-20          	1.41946e-10    	6.09664e-08    	2.53315e-25    	-4.13065e-05           	-2.95819e-06           
19871021       	7.40248e-05    	1.47699e-05    	1.47699e-05    	1.47699e-06    	7.04228e-05    	1.43221e-05    	1.64895e-05    	7.43924e-08    	0.0132497      	0.0493596      	1.458e-10      	1.14123e-05    	3.46268e-07    	8.00841e-05    	1.69699e-05    	1.55593e-05    	5.11634e-08    	0.130907       	0.0472308      	1.28344e-10    	8.91635e-06    	3.22816e-06    	7.26841e-05    	1.4962e-05     	1.62915e-05    	4.36695e-10    	9.99974e-21    	1e-20          	1.41298e-10    	6.91262e-08    	2.58198e-25    	-3.2887e-05            	-2.76008e-06           
19871022       	7.40903e-05    	1.4783e-05     	1.4783e-05     	1.4783e-06     	7.04311e-05    	1.43241e-05    	1.64266e-05    	7.26694e-08    	0.0132497      	0.0493594      	1.45782e-10    	1.11493e-05    	3.44948e-07    	8.01331e-05    	1.69784e-05    	1.55588e-05    	5.09288e-08    	0.130907       	0.0472305      	1.28266e-10    	8.88087e-06    	3.22805e-06    	7.30955e-05    	1.5073e-05     	1.62257e-05    	4.23296e-10    	9.99974e-21    	1e-20          	1.4051e-10     	6.73814e-08    	2.57154e-25    	-2.5253e-05            	-2.47032e-06           
19871023       	7.42217e-05    	1.48092e-05    	1.48092e-05    	1.48092e-06    	7.04551e-05    	1.43293e-05    	1.63835e-05    	7.13764e-08    	0.0132497      	0.0493592      	1.45733e-10    	1.09547e-05    	3.44044e-07    	7.98908e-05    	1.69251e-05    	1.55027e-05    	5.07227e-08    	0.130907       	0.0472303      	1.28655e-10    	8.81814e-06    	3.21642e-06    	7.36002e-05    	1.52089e-05    	1.61373e-05    	4.05663e-10    	9.99974e-21    	1e-20          	1.39554e-10    	6.50169e-08    	2.55754e-25    	-1.93648e-05           	-2.20774e-06           
19871024       	7.34792e-05    	1.4661e-05     	1.4661e-05     	1.4661e-06     	7.95447e-05    	1.61818e-05    	1.80822e-05    	6.16182e-08    	0.0132496      	0.049359       	1.2908e-10     	1.06771e-05    	3.79714e-07    	7.99694e-05    	1.69396e-05    	1.55144e-05    	5.06704e-08    	0.130907       	0.0472301      	1.28526e-10    	8.81792e-06    	3.21884e-06    	7.32257e-05    	1.51093e-05    	1.61189e-05    	4.06136e-10    	9.99974e-21    	1e-20          	1.40262e-10    	6.47642e-08    	2.55461e-25    	-2.08672e-05           	-2.1623e-06            
19871025       	7.26379e-05    	1.44932e-05    	1.44932e-05    	1.44932e-06    	7.91043e-05    	1.60928e-05    	1.78451e-05    	5.84294e-08    	0.0132496      	0.0493587      	1.2992e-10     	1.00591e-05    	3.74736e-07    	8.00465e-05    	1.69537e-05    	1.55278e-05    	5.06757e-08    	0.130907       	0.0472299      	1.28403e-10    	8.82727e-06    	3.22161e-06    	7.95813e-05    	1.63519e-05    	1.7506e-05     	3.3963e-10     	9.99972e-21    	1e-20          	1.29143e-10    	5.88217e-08    	2.77444e-25    	-2.8434e-05            	-2.20772e-06           
19871026       	7.27053e-05    	1.45066e-05    	1.45066e-05    	1.45066e-06    	6.91016e-05    	1.40559e-05    	1.56668e-05    	6.05378e-08    	0.0132497      	0.0493584      	1.4872e-10     	9.10459e-06    	3.28994e-07    	8.00903e-05    	1.69612e-05    	1.55247e-05    	5.03971e-08    	0.130907       	0.0472297      	1.28334e-10    	8.78349e-06    	3.22097e-06    	7.92514e-05    	1.62787e-05    	1.73448e-05    	3.27155e-10    	9.99973e-21    	1e-20          	1.29676e-10    	5.64283e-08    	2.74891e-25    	-2.54192e-05           	-1.89547e-06           
19871027       	7.27053e-05    	1.45066e-05    	1.45066e-05    	1.45066e-06    	6.92737e-05    	1.40906e-05    	1.5774e-05     	6.23182e-08    	0.0132497      	0.0493582      	1.48197e-10    	9.40539e-06    	3.31245e-07    	7.98448e-05    	1.69073e-05    	1.54781e-05    	5.04672e-08    	0.130907       	0.0472295      	1.28729e-10    	8.76871e-06    	3.21131e-06    	7.17913e-05    	1.47823e-05    	1.56313e-05    	3.68588e-10    	9.99975e-21    	1e-20          	1.43042e-10    	5.7634e-08     	2.47734e-25    	-2.30238e-05           	-2.00055e-06           
19871028       	7.27685e-05    	1.45192e-05    	1.45192e-05    	1.45192e-06    	6.93171e-05    	1.40982e-05    	1.60176e-05    	6.86304e-08    	0.0132497      	0.049358       	1.48107e-10    	1.03644e-05    	3.3636e-07     	7.98896e-05    	1.69148e-05    	1.54988e-05    	5.08402e-08    	0.130907       	0.0472292      	1.28653e-10    	8.8387e-06     	3.21559e-06    	7.22582e-05    	1.49014e-05    	1.56889e-05    	3.7195e-10     	9.99975e-21    	1e-20          	1.42125e-10    	5.8535e-08     	2.48646e-25    	-2.46877e-05           	-2.46296e-06           
19871029       	7.20545e-05    	1.43768e-05    	1.43768e-05    	1.43768e-06    	7.85444e-05    	1.59785e-05    	1.77811e-05    	5.98512e-08    	0.0132496      	0.0493577      	1.30708e-10    	1.02417e-05    	3.7339e-07     	7.99639e-05    	1.69285e-05    	1.55084e-05    	5.07563e-08    	0.130907       	0.047229       	1.28534e-10    	8.83228e-06    	3.2176e-06     	7.19979e-05    	1.48293e-05    	1.58829e-05    	4.05629e-10    	9.99975e-21    	1e-20          	1.42635e-10    	6.3607e-08     	2.51722e-25    	-2.65565e-05           	-2.3956e-06            
19871030       	7.1966e-05     	1.43591e-05    	1.43591e-05    	1.43591e-06    	7.0437e-05     	1.43273e-05    	1.6067e-05     	6.31278e-08    	0.0132497      	0.0493574      	1.45892e-10    	9.67813e-06    	3.37398e-07    	7.97229e-05    	1.68756e-05    	1.54559e-05    	5.06384e-08    	0.130907       	0.0472288      	1.28924e-10    	8.78514e-06    	3.2067e-06     	7.88269e-05    	1.62059e-05    	1.72372e-05    	3.3422e-10     	9.99973e-21    	1e-20          	1.30369e-10    	5.73404e-08    	2.73185e-25    	-2.73447e-05           	-2.27869e-06           
19871031       	7.19903e-05    	1.4364e-05     	1.4364e-05     	1.4364e-06     	6.88243e-05    	1.39989e-05    	1.57068e-05    	6.32823e-08    	0.0132497      	0.0493572      	1.49186e-10    	9.48759e-06    	3.29834e-07    	7.9765e-05     	1.68827e-05    	1.54576e-05    	5.04974e-08    	0.130907       	0.0472286      	1.28853e-10    	8.7655e-06     	3.20704e-06    	7.28487e-05    	1.50054e-05    	1.59044e-05    	3.74597e-10    	9.99975e-21    	1e-20          	1.40982e-10    	5.94298e-08    	2.52062e-25    	-2.29384e-05           	-2.12608e-06           
19871101       	7.20523e-05    	1.43763e-05    	1.43763e-05    	1.43763e-06    	6.83265e-05    	1.38976e-05    	1.55938e-05    	6.32874e-08    	0.0132497      	0.049357       	1.50247e-10    	9.42134e-06    	3.27461e-07    	7.98054e-05    	1.68894e-05    	1.54594e-05    	5.03727e-08    	0.130907       	0.0472284      	1.28788e-10    	8.74826e-06    	3.20743e-06    	7.21319e-05    	1.48862e-05    	1.56301e-05    	3.75386e-10    	9.99975e-21    	1e-20          	1.42372e-10    	5.89731e-08    	2.47716e-25    	-1.8617e-05            	-1.98369e-06           
19871102       	7.21144e-05    	1.43887e-05    	1.43887e-05    	1.43887e-06    	6.82932e-05    	1.38914e-05    	1.54811e-05    	6.04024e-08    	0.0132497      	0.0493569      	1.50312e-10    	8.98797e-06    	3.25094e-07    	7.98453e-05    	1.68961e-05    	1.54536e-05    	5.00365e-08    	0.130907       	0.0472282      	1.28724e-10    	8.69418e-06    	3.20622e-06    	7.24067e-05    	1.49762e-05    	1.55454e-05    	3.69463e-10    	9.99975e-21    	1e-20          	1.41837e-10    	5.8262e-08     	2.46373e-25    	-1.28288e-05           	-1.57809e-06           
19871103       	7.21766e-05    	1.44011e-05    	1.44011e-05    	1.44011e-06    	6.83072e-05    	1.38926e-05    	1.57816e-05    	6.85491e-08    	0.0132497      	0.0493567      	1.50281e-10    	1.02023e-05    	3.31404e-07    	7.95989e-05    	1.68421e-05    	1.54243e-05    	5.05886e-08    	0.130907       	0.047228       	1.29123e-10    	8.76296e-06    	3.20014e-06    	7.31498e-05    	1.5169e-05     	1.54694e-05    	3.49314e-10    	9.99975e-21    	1e-20          	1.40407e-10    	5.56454e-08    	2.45168e-25    	-1.58031e-05           	-2.24385e-06           
19871104       	7.20308e-05    	1.4372e-05     	1.4372e-05     	1.4372e-06     	7.17284e-05    	1.45884e-05    	1.66918e-05    	7.16793e-08    	0.0132496      	0.0493565      	1.43113e-10    	1.12025e-05    	3.50516e-07    	7.96504e-05    	1.6851e-05     	1.54494e-05    	5.10519e-08    	0.130907       	0.0472277      	1.29037e-10    	8.84914e-06    	3.20535e-06    	7.33396e-05    	1.52227e-05    	1.56204e-05    	3.76141e-10    	9.99975e-21    	1e-20          	1.40046e-10    	6.00731e-08    	2.47562e-25    	-1.88109e-05           	-2.80105e-06           
19871105       	7.20929e-05    	1.43844e-05    	1.43844e-05    	1.43844e-06    	6.81846e-05    	1.38658e-05    	1.60738e-05    	7.73759e-08    	0.0132497      	0.0493564      	1.50606e-10    	1.14912e-05    	3.37539e-07    	7.96899e-05    	1.68575e-05    	1.54592e-05    	5.1153e-08     	0.130907       	0.0472274      	1.28973e-10    	8.87102e-06    	3.20739e-06    	7.55068e-05    	1.5685e-05     	1.60896e-05    	3.72944e-10    	9.99975e-21    	1e-20          	1.36057e-10    	6.13088e-08    	2.54998e-25    	-1.84046e-05           	-2.89981e-06           
19871106       	7.21551e-05    	1.43968e-05    	1.43968e-05    	1.43968e-06    	6.82008e-05    	1.38694e-05    	1.60223e-05    	7.58296e-08    	0.0132497      	0.0493562      	1.50514e-10    	1.12685e-05    	3.36459e-07    	7.97289e-05    	1.68641e-05    	1.54523e-05    	5.07899e-08    	0.130907       	0.0472272      	1.28911e-10    	8.81233e-06    	3.20595e-06    	7.47384e-05    	1.5586e-05     	1.57204e-05    	3.80489e-10    	9.99975e-21    	1e-20          	1.37446e-10    	6.19172e-08    	2.49147e-25    	-1.3547e-05            	-2.42158e-06           
19871107       	7.14272e-05    	1.42516e-05    	1.42516e-05    	1.42516e-06    	6.81876e-05    	1.38676e-05    	1.58722e-05    	7.17958e-08    	0.0132497      	0.0493561      	1.50543e-10    	1.06669e-05    	3.33307e-07    	7.94818e-05    	1.68101e-05    	1.53826e-05    	5.02204e-08    	0.130907       	0.047227       	1.29312e-10    	8.68647e-06    	3.19148e-06    	7.60565e-05    	1.59252e-05    	1.5631e-05     	3.5203e-10     	9.99975e-21    	1e-20          	1.35083e-10    	5.82882e-08    	2.4773e-25     	-8.33295e-06           	-1.68613e-06           
